Site,Date,Hour,Temperature,Dewpoint,RH,WindDir,Windspeed,CldFrac,MSLP,Weather,Precip,Source
KLAX,8/14/2017 0:00:00,10,71,63,76,270,9,0.7,29.92,BKN,0.00,NWS
KLAX,8/14/2017 0:00:00,11,73,63,71,250,7,0.4,29.90,SCT,0.00,NCDC
KLAX,8/14/2017 0:00:00,12,74,63,69,250,14,0.4,29.89,SCT,0.00,NCDC
KLAX,8/14/2017 0:00:00,13,73,62,69,260,13,0.4,29.88,SCT,0.00,NCDC
KLAX,8/14/2017 0:00:00,14,73,62,69,260,16,0.1,29.87,FEW,0.00,NCDC
KLAX,8/14/2017 0:00:00,15,72,61,68,260,15,0.1,29.86,FEW,0.00,NCDC
KLAX,8/14/2017 0:00:00,16,72,62,71,260,15,0.1,29.85,FEW,0.00,NCDC
KLAX,8/14/2017 0:00:00,17,71,63,76,250,14,0.4,29.85,SCT,0.00,NCDC
KLAX,8/14/2017 0:00:00,18,68,62,81,270,15,0.1,29.85,FEW,0.00,NCDC
KLAX,8/14/2017 0:00:00,19,67,62,84,270,13,0.7,29.85,BKN,0.00,NWS
KLAX,8/14/2017 0:00:00,20,66,61,84,260,8,0.7,29.86,BKN,0.00,NWS
KLAX,8/14/2017 0:00:00,21,66,61,84,240,7,1,29.87,OVC,0.00,NWS
KLAX,8/14/2017 0:00:00,22,66,62,87,230,7,1,29.87,OVC,,NCDC
KLAX,8/14/2017 0:00:00,23,67,62,84,180,5,1,29.87,OVC,,NCDC
KLAX,8/15/2017 0:00:00,0,67,61,81,140,6,1,29.87,OVC,0.00,NWS
KLAX,8/15/2017 0:00:00,1,66,62,87,240,9,1,29.87,OVC,0.00,NWS
KLAX,8/15/2017 0:00:00,2,65,62,90,250,7,1,29.87,OVC,0.00,NWS
KLAX,8/15/2017 0:00:00,3,66,62,87,170,3,1,29.87,OVC,0.00,NWS
KLAX,8/15/2017 0:00:00,4,66,62,87,170,5,1,29.87,OVC,0.00,NWS
KLAX,8/15/2017 0:00:00,5,65,62,90,270,6,1,29.87,OVC,0.00,NWS
KLAX,8/15/2017 0:00:00,6,65,62,90,260,7,1,29.87,OVC,0.00,NWS
KLAX,8/15/2017 0:00:00,7,66,62,87,260,5,1,29.89,OVC,0.00,NWS
KLAX,8/15/2017 0:00:00,8,67,62,84,0,0,1,29.90,OVC,0.00,NWS
KLAX,8/15/2017 0:00:00,9,70,62,76,250,6,0.7,29.90,BKN,0.00,NWS
KLAX,8/15/2017 0:00:00,10,71,63,76,240,11,0.7,29.90,BKN,0.00,NWS
KLAX,8/15/2017 0:00:00,11,72,62,71,230,11,0.7,29.92,BKN,0.00,NWS
KLAX,8/15/2017 0:00:00,12,73,62,69,250,13,0.7,29.90,BKN,0.00,NWS
KLAX,8/15/2017 0:00:00,13,72,61,68,260,13,0.7,29.90,BKN,0.00,NWS
KLAX,8/15/2017 0:00:00,14,73,61,66,260,14,0.1,29.89,FEW,0.00,NCDC
KLAX,8/15/2017 0:00:00,15,72,61,68,270,11,0.1,29.88,FEW,0.00,NCDC
KLAX,8/15/2017 0:00:00,16,71,61,71,270,11,0.1,29.87,FEW,0.00,NCDC
KLAX,8/15/2017 0:00:00,17,70,61,73,270,11,0.1,29.87,FEW,0.00,NCDC
KLAX,8/15/2017 0:00:00,18,69,61,76,260,9,0.1,29.87,FEW,0.00,NCDC
KLAX,8/15/2017 0:00:00,19,67,61,81,260,9,0.1,29.87,FEW,0.00,NCDC
KLAX,8/15/2017 0:00:00,20,67,61,81,250,7,0.7,29.89,BKN,0.00,NWS
KLAX,8/15/2017 0:00:00,21,68,61,78,260,8,0.7,29.90,BKN,0.00,NWS
KLAX,8/15/2017 0:00:00,22,68,61,78,240,7,0.7,29.90,BKN,,NCDC
KLAX,8/15/2017 0:00:00,23,68,60,76,270,7,1,29.92,OVC,,NCDC
KLAX,8/16/2017 0:00:00,0,67,60,78,230,6,1,29.92,OVC,0.00,NWS
KLAX,8/16/2017 0:00:00,1,67,60,78,240,5,1,29.92,OVC,0.00,NWS
KLAX,8/16/2017 0:00:00,2,67,60,78,280,5,1,29.92,OVC,0.00,NWS
KLAX,8/16/2017 0:00:00,3,67,60,78,270,5,1,29.92,OVC,0.00,NWS
KLAX,8/16/2017 0:00:00,4,67,59,76,0,0,1,29.93,OVC,0.00,NWS
KLAX,8/16/2017 0:00:00,5,67,60,78,160,6,1,29.94,OVC,0.00,NWS
KLAX,8/16/2017 0:00:00,6,68,58,71,150,9,1,29.95,OVC,0.00,NWS
KLAX,8/16/2017 0:00:00,7,68,58,71,VR,5,1,29.96,OVC,0.00,NWS
KLAX,8/16/2017 0:00:00,8,70,58,66,110,5,1,29.96,OVC,0.00,NWS
KLAX,8/16/2017 0:00:00,9,72,57,59,0,0,1,29.97,OVC,0.00,NWS
KLAX,8/16/2017 0:00:00,10,73,61,66,270,10,0.7,29.97,BKN,0.00,NWS
KLAX,8/16/2017 0:00:00,11,72,62,71,250,11,0.4,29.97,SCT,0.00,NCDC
KLAX,8/16/2017 0:00:00,12,73,62,69,270,16,0.4,29.96,SCT,0.00,NCDC
KLAX,8/16/2017 0:00:00,13,73,62,69,250,15,0.4,29.95,SCT,0.00,NCDC
KLAX,8/16/2017 0:00:00,14,73,62,69,260,15,0.1,29.95,FEW,0.00,NCDC
KLAX,8/16/2017 0:00:00,15,72,61,68,250,15,0.1,29.94,FEW,0.00,NCDC
KLAX,8/16/2017 0:00:00,16,71,61,71,270,15,0.1,29.93,FEW,0.00,NCDC
KLAX,8/16/2017 0:00:00,17,70,62,76,250,14,0.1,29.92,FEW,0.00,NCDC
KLAX,8/16/2017 0:00:00,18,69,62,79,270,13,0.1,29.92,FEW,0.00,NCDC
KLAX,8/16/2017 0:00:00,19,67,62,84,270,13,0.1,29.93,FEW,0.00,NCDC
KLAX,8/16/2017 0:00:00,20,68,62,81,250,9,0,29.94,CLR,0.00,NCDC
KLAX,8/16/2017 0:00:00,21,67,62,84,270,10,0,29.95,CLR,0.00,NCDC
KLAX,8/16/2017 0:00:00,22,66,61,84,240,8,0,29.95,CLR,0.00,NCDC
KLAX,8/16/2017 0:00:00,23,66,61,84,230,8,0,29.95,CLR,0.00,NCDC
KLAX,8/17/2017 0:00:00,0,66,61,84,180,6,0,29.95,CLR,0.00,NCDC
KLAX,8/17/2017 0:00:00,1,66,61,84,200,5,0,29.95,CLR,0.00,NCDC
KLAX,8/17/2017 0:00:00,2,66,61,84,210,5,0,29.95,CLR,0.00,NCDC
KLAX,8/17/2017 0:00:00,3,66,61,84,190,3,0,29.95,CLR,0.00,NCDC
KLAX,8/17/2017 0:00:00,4,66,62,87,0,0,0.1,29.95,FEW,0.00,NCDC
KLAX,8/17/2017 0:00:00,5,66,61,84,0,0,0.4,29.97,SCT,0.00,NCDC
KLAX,8/17/2017 0:00:00,6,67,62,84,VR,3,0.4,29.98,SCT,0.00,NCDC
KLAX,8/17/2017 0:00:00,7,70,63,79,0,0,0.7,30.01,BKN,0.00,NWS
KLAX,8/17/2017 0:00:00,8,69,61,76,230,7,0.7,30.01,BKN,0.00,NWS
KLAX,8/17/2017 0:00:00,9,70,62,76,250,7,0.7,30.02,BKN,0.00,NWS
KLAX,8/17/2017 0:00:00,10,73,62,69,250,10,0.4,30.02,SCT,0.00,NCDC
KLAX,8/17/2017 0:00:00,11,73,62,69,280,10,0.1,30.02,FEW,0.00,NCDC
KLAX,8/17/2017 0:00:00,12,74,63,69,250,10,0.1,30.00,FEW,0.00,NCDC
KLAX,8/17/2017 0:00:00,13,75,62,64,260,15,0.1,29.98,FEW,0.00,NCDC
KLAX,8/17/2017 0:00:00,14,74,63,69,260,16,0.1,29.97,FEW,0.00,NCDC
KLAX,8/17/2017 0:00:00,15,73,63,71,250,15,0.1,29.95,FEW,0.00,NCDC
KLAX,8/17/2017 0:00:00,16,72,63,73,260,15,0.1,29.95,FEW,0.00,NCDC
KLAX,8/17/2017 0:00:00,17,71,63,76,260,15,0.1,29.95,FEW,0.00,NCDC
KLAX,8/17/2017 0:00:00,18,69,63,81,260,15,0.1,29.95,FEW,0.00,NCDC
KLAX,8/17/2017 0:00:00,19,67,63,87,270,13,0.4,29.95,SCT,0.00,NCDC
KLAX,8/17/2017 0:00:00,20,66,63,90,260,11,0.1,29.97,FEW,0.00,NCDC
KLAX,8/17/2017 0:00:00,21,66,63,90,260,10,0.1,29.98,FEW,0.00,NCDC
KLAX,8/17/2017 0:00:00,22,67,61,81,260,9,0.1,29.97,FEW,0.00,NCDC
KLAX,8/17/2017 0:00:00,23,66,62,87,280,9,0.1,29.97,FEW,0.00,NCDC
KLAX,8/18/2017 0:00:00,0,65,62,90,260,7,0.1,29.97,FEW,0.00,NCDC
KLAX,8/18/2017 0:00:00,1,65,63,93,250,6,0.1,29.95,FEW,0.00,NCDC
KLAX,8/18/2017 0:00:00,2,66,63,90,180,6,0.1,29.95,FEW,0.00,NCDC
KLAX,8/18/2017 0:00:00,3,66,63,90,210,6,0.1,29.95,FEW,0.00,NCDC
KLAX,8/18/2017 0:00:00,4,66,63,90,VR,3,0.7,29.95,BKN,0.00,NWS
KLAX,8/18/2017 0:00:00,5,66,63,90,200,6,0.7,29.96,BKN,0.00,NWS
KLAX,8/18/2017 0:00:00,6,66,63,90,190,6,0.4,29.98,SCT,0.00,NCDC
KLAX,8/18/2017 0:00:00,7,68,63,84,270,5,0.4,30.00,SCT,0.00,NCDC
KLAX,8/18/2017 0:00:00,8,69,63,81,260,5,0.7,30.00,BKN,0.00,NWS
KLAX,8/18/2017 0:00:00,9,72,63,73,270,8,0.4,30.01,SCT,0.00,NCDC
KLAX,8/18/2017 0:00:00,10,72,63,73,260,9,0.4,30.01,SCT,0.00,NCDC
KLAX,8/18/2017 0:00:00,11,73,63,71,260,10,0.1,30.00,FEW,0.00,NCDC
KLAX,8/18/2017 0:00:00,12,73,63,71,260,16,0.1,29.98,FEW,0.00,NCDC
KLAX,8/18/2017 0:00:00,13,74,63,69,250,14,0.1,29.97,FEW,0.00,NCDC
KLAX,8/18/2017 0:00:00,14,73,62,69,260,17,0.4,29.96,SCT,0.00,NCDC
KLAX,8/18/2017 0:00:00,15,73,63,71,250,15,0.4,29.95,SCT,0.00,NCDC
KLAX,8/18/2017 0:00:00,16,72,63,73,250,14,0.4,29.93,SCT,0.00,NCDC
KLAX,8/18/2017 0:00:00,17,70,63,79,260,11,0.4,29.93,SCT,0.00,NCDC
KLAX,8/18/2017 0:00:00,18,68,63,84,260,11,0.4,29.93,SCT,0.00,NCDC
KLAX,8/18/2017 0:00:00,19,67,63,87,270,11,0.7,29.93,BKN,0.00,NWS
KLAX,8/18/2017 0:00:00,20,67,63,87,260,8,0.7,29.95,BKN,0.00,NWS
KLAX,8/18/2017 0:00:00,21,66,62,87,270,9,0.7,29.95,BKN,0.00,NWS
KLAX,8/18/2017 0:00:00,22,66,62,87,250,9,0.4,29.95,SCT,0.00,NCDC
KLAX,8/18/2017 0:00:00,23,66,63,90,250,8,0.7,29.95,BKN,,NCDC
KLAX,8/19/2017 0:00:00,0,66,62,87,260,6,0.7,29.95,BKN,0.00,NWS
KLAX,8/19/2017 0:00:00,1,66,62,87,260,6,0.7,29.94,BKN,0.00,NWS
KLAX,8/19/2017 0:00:00,2,66,62,87,260,3,1,29.94,OVC,0.00,NWS
KLAX,8/19/2017 0:00:00,3,66,62,87,270,3,1,29.93,OVC,0.00,NWS
KLAX,8/19/2017 0:00:00,4,67,63,87,260,3,1,29.93,OVC,0.00,NWS
KLAX,8/19/2017 0:00:00,5,67,63,87,250,3,1,29.94,OVC,0.00,NWS
KLAX,8/19/2017 0:00:00,6,67,62,84,220,5,0.7,29.95,BKN,0.00,NWS
KLAX,8/19/2017 0:00:00,7,68,62,81,240,6,0.7,29.96,BKN,0.00,NWS
KLAX,8/19/2017 0:00:00,8,70,62,76,210,7,0.7,29.96,BKN,0.00,NWS
KLAX,8/19/2017 0:00:00,9,70,61,73,240,5,0.4,29.96,SCT,0.00,NCDC
KLAX,8/19/2017 0:00:00,10,73,61,66,210,9,0.1,29.95,FEW,0.00,NCDC
KLAX,8/19/2017 0:00:00,11,73,61,66,250,13,0.1,29.95,FEW,0.00,NCDC
KLAX,8/19/2017 0:00:00,12,73,61,66,240,11,0.1,29.95,FEW,0.00,NCDC
KLAX,8/19/2017 0:00:00,13,73,61,66,270,15,0.1,29.94,FEW,0.00,NCDC
KLAX,8/19/2017 0:00:00,14,73,61,66,270,14,0.1,29.92,FEW,0.00,NCDC
KLAX,8/19/2017 0:00:00,15,72,61,68,260,15,0.1,29.89,FEW,0.00,NCDC
KLAX,8/19/2017 0:00:00,16,72,61,68,250,14,0.1,29.88,FEW,0.00,NCDC
KLAX,8/19/2017 0:00:00,17,71,62,73,250,14,0.4,29.87,SCT,0.00,NCDC
KLAX,8/19/2017 0:00:00,18,69,62,79,260,13,0.4,29.88,SCT,0.00,NCDC
KLAX,8/19/2017 0:00:00,19,67,62,84,250,13,0.7,29.89,BKN,0.00,NWS
KLAX,8/19/2017 0:00:00,20,67,61,81,270,14,0.4,29.92,SCT,0.00,NCDC
KLAX,8/19/2017 0:00:00,21,67,62,84,250,9,0.1,29.93,FEW,0.00,NCDC
KLAX,8/19/2017 0:00:00,22,67,61,81,270,8,0.4,29.93,SCT,0.00,NCDC
KLAX,8/19/2017 0:00:00,23,66,61,84,270,7,0.4,29.93,SCT,0.00,NCDC
KLAX,8/20/2017 0:00:00,0,66,61,84,260,6,0.7,29.93,BKN,0.00,NWS
KLAX,8/20/2017 0:00:00,1,67,62,84,230,7,1,29.93,OVC,0.00,NWS
KLAX,8/20/2017 0:00:00,2,67,61,81,250,3,1,29.90,OVC,0.00,NWS
KLAX,8/20/2017 0:00:00,3,67,62,84,230,5,1,29.90,OVC,0.00,NWS
KLAX,8/20/2017 0:00:00,4,67,61,81,270,7,1,29.90,OVC,0.00,NWS
KLAX,8/20/2017 0:00:00,5,67,61,81,240,3,0.7,29.92,BKN,0.00,NWS
KLAX,8/20/2017 0:00:00,6,67,61,81,0,0,1,29.93,OVC,0.00,NWS
KLAX,8/20/2017 0:00:00,7,68,62,81,210,3,1,29.94,OVC,0.00,NWS
KLAX,8/20/2017 0:00:00,8,69,61,76,220,5,1,29.95,OVC,0.00,NWS
KLAX,8/20/2017 0:00:00,9,70,62,76,VR,3,1,29.95,OVC,0.00,NWS
KLAX,8/20/2017 0:00:00,10,72,62,71,250,9,0.7,29.95,BKN,0.00,NWS
KLAX,8/20/2017 0:00:00,11,73,61,66,250,11,0.1,29.93,FEW,0.00,NCDC
KLAX,8/20/2017 0:00:00,12,74,61,64,260,14,0.1,29.92,FEW,0.00,NCDC
KLAX,8/20/2017 0:00:00,13,75,61,62,260,15,0.1,29.90,FEW,0.00,NCDC
KLAX,8/20/2017 0:00:00,14,75,61,62,250,15,0.1,29.88,FEW,0.00,NCDC
KLAX,8/20/2017 0:00:00,15,73,62,69,250,16,0.1,29.87,FEW,0.00,NCDC
KLAX,8/20/2017 0:00:00,16,71,62,73,240,16,0.1,29.87,FEW,0.00,NCDC
KLAX,8/20/2017 0:00:00,17,70,62,76,250,15,0.7,29.87,BKN,0.00,NWS
KLAX,8/20/2017 0:00:00,18,68,61,78,250,14,0.7,29.88,BKN,0.00,NWS
KLAX,8/20/2017 0:00:00,19,67,61,81,270,10,0.4,29.90,SCT,0.00,NCDC
KLAX,8/20/2017 0:00:00,20,67,61,81,250,10,0.4,29.93,SCT,0.00,NCDC
KLAX,8/20/2017 0:00:00,21,67,61,81,220,7,0.4,29.94,SCT,0.00,NCDC
KLAX,8/20/2017 0:00:00,22,67,61,81,250,6,0.7,29.95,BKN,,NCDC
KLAX,8/20/2017 0:00:00,23,68,61,78,270,5,0.7,29.95,BKN,,NCDC
KLAX,8/21/2017 0:00:00,0,68,61,78,330,3,1,29.95,OVC,0.00,NWS
KLAX,8/21/2017 0:00:00,1,67,62,84,310,3,0.7,29.95,BKN,0.00,NWS
KLAX,8/21/2017 0:00:00,2,68,61,78,0,0,1,29.95,OVC,0.00,NWS
KLAX,8/21/2017 0:00:00,3,68,61,78,0,0,0.7,29.95,BKN,0.00,NWS
KLAX,8/21/2017 0:00:00,4,68,60,76,100,6,0.7,29.94,BKN,0.00,NWS
KLAX,8/21/2017 0:00:00,5,69,60,73,150,6,0.7,29.95,BKN,0.00,NWS
KLAX,8/21/2017 0:00:00,6,69,61,76,VR,3,1,29.96,OVC,0.00,NWS
KLAX,8/21/2017 0:00:00,7,70,60,71,110,5,1,29.98,OVC,0.00,NWS
KLAX,8/21/2017 0:00:00,8,70,60,71,VR,3,0.7,30.00,BKN,0.00,NWS
KLAX,8/21/2017 0:00:00,9,73,60,64,0,0,0.7,30.00,BKN,0.00,NWS
KLAX,8/21/2017 0:00:00,10,71,61,71,240,9,0.4,30.01,SCT,0.00,NCDC
KLAX,8/21/2017 0:00:00,11,74,62,66,250,10,0.4,30.00,SCT,0.00,NCDC
KLAX,8/21/2017 0:00:00,12,74,62,66,260,11,0.4,30.00,SCT,0.00,NCDC
KLAX,8/21/2017 0:00:00,13,75,61,62,260,16,0.1,30.00,FEW,0.00,NCDC
KLAX,8/21/2017 0:00:00,14,75,62,64,260,15,0.1,29.97,FEW,0.00,NCDC
KLAX,8/21/2017 0:00:00,15,73,62,69,240,15,0.1,29.96,FEW,0.00,NCDC
KLAX,8/21/2017 0:00:00,16,73,62,69,250,15,0.1,29.95,FEW,0.00,NCDC
KLAX,8/21/2017 0:00:00,17,72,62,71,260,14,0.1,29.95,FEW,0.00,NCDC
KLAX,8/21/2017 0:00:00,18,70,62,76,250,15,0,29.94,CLR,0.00,NCDC
KLAX,8/21/2017 0:00:00,19,69,61,76,270,13,0,29.95,CLR,0.00,NCDC
KLAX,8/21/2017 0:00:00,20,69,62,79,260,11,0,29.96,CLR,0.00,NCDC
KLAX,8/21/2017 0:00:00,21,68,63,84,260,11,0.1,29.97,FEW,0.00,NCDC
KLAX,8/21/2017 0:00:00,22,68,64,87,260,11,0.4,29.97,SCT,0.00,NCDC
KLAX,8/21/2017 0:00:00,23,67,63,87,250,9,0.1,29.97,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,0,67,64,90,240,6,0.1,29.96,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,1,66,64,93,240,6,0.1,29.96,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,2,66,64,93,250,6,0.1,29.95,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,3,66,64,93,230,5,0.1,29.95,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,4,66,64,93,240,7,0.1,29.95,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,5,66,64,93,250,7,0.1,29.97,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,6,66,64,93,270,8,0.7,30.00,BKN,0.00,NWS
KLAX,8/22/2017 0:00:00,7,68,64,87,250,5,0.4,30.01,SCT,0.00,NCDC
KLAX,8/22/2017 0:00:00,8,70,64,81,250,7,0.4,30.02,SCT,0.00,NCDC
KLAX,8/22/2017 0:00:00,9,71,63,76,250,9,0.1,30.02,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,10,73,63,71,270,10,0.1,30.02,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,11,74,64,71,250,11,0.4,30.01,SCT,0.00,NCDC
KLAX,8/22/2017 0:00:00,12,74,63,69,260,15,0.4,30.00,SCT,0.00,NCDC
KLAX,8/22/2017 0:00:00,13,75,64,69,270,16,0.4,29.97,SCT,0.00,NCDC
KLAX,8/22/2017 0:00:00,14,74,64,71,250,16,0.1,29.96,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,15,74,64,71,250,17,0.1,29.95,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,16,73,64,74,240,18,0.1,29.93,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,17,72,65,79,260,14,0.1,29.92,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,18,70,65,84,240,14,0.1,29.92,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,19,69,64,84,240,10,0.1,29.94,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,20,68,63,84,230,9,0.1,29.95,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,21,68,63,84,250,10,0.1,29.95,FEW,0.00,NCDC
KLAX,8/22/2017 0:00:00,22,68,64,87,240,8,0.7,29.95,BKN,,NCDC
KLAX,8/22/2017 0:00:00,23,68,64,87,270,7,0.7,29.96,BKN,,NCDC
KLAX,8/23/2017 0:00:00,0,68,64,87,0,0,0.7,29.96,BKN,0.00,NWS
KLAX,8/23/2017 0:00:00,1,68,64,87,260,3,0.7,29.96,BKN,0.00,NWS
KLAX,8/23/2017 0:00:00,2,68,64,87,250,6,0.7,29.96,BKN,0.00,NWS
KLAX,8/23/2017 0:00:00,3,68,64,87,250,7,1,29.95,OVC,0.00,NWS
KLAX,8/23/2017 0:00:00,4,68,64,87,260,7,1,29.95,OVC,0.00,NWS
KLAX,8/23/2017 0:00:00,5,67,64,90,260,5,1,29.95,OVC,0.00,NWS
KLAX,8/23/2017 0:00:00,6,67,63,87,VR,5,1,29.95,OVC,0.00,NWS
KLAX,8/23/2017 0:00:00,7,68,63,84,250,7,1,29.96,OVC,0.00,NWS
KLAX,8/23/2017 0:00:00,8,68,63,84,250,6,1,29.97,OVC,0.00,NWS
KLAX,8/23/2017 0:00:00,9,68,63,84,210,6,1,29.98,OVC,0.00,NWS
KLAX,8/23/2017 0:00:00,10,69,63,81,240,9,1,29.98,OVC,0.00,NWS
KLAX,8/23/2017 0:00:00,11,70,63,79,250,9,0.7,29.97,BKN,0.00,NWS
KLAX,8/23/2017 0:00:00,12,72,62,71,270,11,0.7,29.95,BKN,0.00,NWS
KLAX,8/23/2017 0:00:00,13,73,62,69,270,13,0.4,29.94,SCT,0.00,NCDC
KLAX,8/23/2017 0:00:00,14,72,62,71,250,15,0.4,29.92,SCT,0.00,NCDC
KLAX,8/23/2017 0:00:00,15,72,62,71,260,13,0.1,29.90,FEW,0.00,NCDC
KLAX,8/23/2017 0:00:00,16,72,63,73,270,11,0.7,29.89,BKN,0.00,NWS
KLAX,8/23/2017 0:00:00,17,69,62,79,280,14,0.7,29.88,BKN,0.00,NWS
KLAX,8/23/2017 0:00:00,18,67,62,84,260,15,1,29.88,OVC,0.00,NWS
KLAX,8/23/2017 0:00:00,19,66,62,87,270,11,1,29.89,OVC,0.00,NWS
KLAX,8/23/2017 0:00:00,20,66,62,87,270,11,1,29.92,OVC,0.00,NWS
KLAX,8/23/2017 0:00:00,21,66,62,87,250,8,1,29.93,OVC,0.00,NWS
KLAX,8/23/2017 0:00:00,22,66,61,84,270,9,1,29.93,OVC,,NCDC
KLAX,8/23/2017 0:00:00,23,66,61,84,250,6,1,29.92,OVC,,NCDC
KLAX,8/24/2017 0:00:00,0,66,61,84,240,5,1,29.92,OVC,0.00,NWS
KLAX,8/24/2017 0:00:00,1,67,61,81,350,3,1,29.90,OVC,0.00,NWS
KLAX,8/24/2017 0:00:00,2,67,61,81,70,3,1,29.90,OVC,0.00,NWS
KLAX,8/24/2017 0:00:00,3,67,61,81,0,0,1,29.87,OVC,0.00,NWS
KLAX,8/24/2017 0:00:00,4,67,61,81,0,0,1,29.87,OVC,0.00,NWS
KLAX,8/24/2017 0:00:00,5,67,61,81,0,0,1,29.87,OVC,0.00,NWS
KLAX,8/24/2017 0:00:00,6,68,61,78,300,5,1,29.87,OVC,0.00,NWS
KLAX,8/24/2017 0:00:00,7,67,61,81,270,5,1,29.88,OVC,0.00,NWS
KLAX,8/24/2017 0:00:00,8,67,61,81,190,5,1,29.90,OVC,0.00,NWS
KLAX,8/24/2017 0:00:00,9,68,61,78,250,7,1,29.90,OVC,0.00,NWS
KLAX,8/24/2017 0:00:00,10,68,61,78,240,7,1,29.90,OVC,,NCDC
KLAX,8/24/2017 0:00:00,11,71,62,73,240,8,0.7,29.88,BKN,0.00,NWS
KLAX,8/24/2017 0:00:00,12,72,62,71,260,5,0.4,29.87,SCT,0.00,NCDC
KLAX,8/24/2017 0:00:00,13,73,61,66,250,11,0.1,29.84,FEW,0.00,NCDC
KLAX,8/24/2017 0:00:00,14,73,62,69,250,14,0.1,29.81,FEW,0.00,NCDC
KLAX,8/24/2017 0:00:00,15,71,62,73,250,13,0.1,29.79,FEW,0.00,NCDC
KLAX,8/24/2017 0:00:00,16,71,62,73,260,15,0.1,29.79,FEW,0.00,NCDC
KLAX,8/24/2017 0:00:00,17,70,62,76,260,11,0.4,29.78,SCT,0.00,NCDC
KLAX,8/24/2017 0:00:00,18,68,62,81,250,10,0.7,29.78,BKN,0.00,NWS
KLAX,8/24/2017 0:00:00,19,67,62,84,260,10,1,29.79,OVC,0.00,NWS
KLAX,8/24/2017 0:00:00,20,67,62,84,270,6,0.7,29.80,BKN,0.00,NWS
KLAX,8/24/2017 0:00:00,21,67,63,87,230,6,0.7,29.80,BKN,0.00,NWS
KLAX,8/24/2017 0:00:00,22,67,63,87,220,6,0.7,29.80,BKN,,NCDC
KLAX,8/24/2017 0:00:00,23,67,63,87,220,5,0.7,29.79,BKN,,NCDC
KLAX,8/25/2017 0:00:00,0,67,63,87,0,0,1,29.79,OVC,0.00,NWS
KLAX,8/25/2017 0:00:00,1,67,63,87,240,5,1,29.79,OVC,0.00,NWS
KLAX,8/25/2017 0:00:00,2,68,63,84,290,6,1,29.78,OVC,0.00,NWS
KLAX,8/25/2017 0:00:00,3,68,63,84,240,3,1,29.78,OVC,0.00,NWS
KLAX,8/25/2017 0:00:00,4,67,63,87,220,3,1,29.78,BR,0.00,NWS
KLAX,8/25/2017 0:00:00,5,67,63,87,250,5,1,29.78,BR,0.00,NWS
KLAX,8/25/2017 0:00:00,6,68,64,87,220,6,1,29.79,BR,0.00,NWS
KLAX,8/25/2017 0:00:00,7,68,64,87,220,6,1,29.80,BR,0.00,NWS
KLAX,8/25/2017 0:00:00,8,69,64,84,200,5,1,29.82,HZ,0.00,NWS
KLAX,8/25/2017 0:00:00,9,70,63,79,150,5,1,29.82,HZ,0.00,NWS
KLAX,8/25/2017 0:00:00,10,71,64,79,250,8,1,29.84,HZ,,NCDC
KLAX,8/25/2017 0:00:00,11,72,64,76,260,8,1,29.84,HZ,0.00,NWS
KLAX,8/25/2017 0:00:00,12,73,65,76,250,10,0.7,29.82,HZ,0.00,NWS
KLAX,8/25/2017 0:00:00,13,73,64,74,250,11,0.7,29.81,BKN,,NCDC
KLAX,8/25/2017 0:00:00,14,73,65,76,260,11,0.4,29.80,SCT,0.00,NCDC
KLAX,8/25/2017 0:00:00,15,73,65,76,250,10,0.4,29.79,SCT,0.00,NCDC
KLAX,8/25/2017 0:00:00,16,71,64,79,260,11,0.7,29.79,BKN,0.00,NWS
KLAX,8/25/2017 0:00:00,17,70,64,81,260,9,0.7,29.79,BKN,0.00,NWS
KLAX,8/25/2017 0:00:00,18,68,64,87,260,10,0.7,29.79,BKN,0.00,NWS
KLAX,8/25/2017 0:00:00,19,68,64,87,270,8,1,29.81,OVC,0.00,NWS
KLAX,8/25/2017 0:00:00,20,68,64,87,280,5,1,29.84,OVC,0.00,NWS
KLAX,8/25/2017 0:00:00,21,68,64,87,260,5,1,29.85,OVC,0.00,NWS
KLAX,8/25/2017 0:00:00,22,68,64,87,240,7,1,29.86,OVC,,NCDC
KLAX,8/25/2017 0:00:00,23,68,65,90,260,8,1,29.86,BR,,NCDC
KLAX,8/26/2017 0:00:00,0,67,64,90,230,3,1,29.87,OVC,0.00,NWS
KLAX,8/26/2017 0:00:00,1,68,64,87,300,7,1,29.87,OVC,0.00,NWS
